query,normalized_query,variants,clicks,demand,competitiveness,competitiveness_set,sources,source_sheets,bucket,page_slug,page_name,page_type,priority,signals,notes
konga ru,konga ru,konga ru,1,1,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
kurs dollar uzbekistan mikrokreditbank,kurs dollar uzbekistan mikrokreditbank,kurs dollar uzbekistan mikrokreditbank,1,1,HIGH,HIGH,microcredit,microcredit:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
mikrokridit bank,mikrokridit bank,mikrokridit bank,1,1,HIGH,HIGH,microcredit,microcredit:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
rhtlbirf,rhtlbirf,rhtlbirf,1,1,AVERAGE,AVERAGE,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
tenge go,tenge go,tenge go,1,1,LOW,LOW,microcredit,microcredit:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
websaim личный кабинет,websaim личный кабинет,websaim личный кабинет,1,1,HIGH,HIGH,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
акшамат алматы,акшамат алматы,акшамат алматы,1,0,NO_DATA,NO_DATA,microcredit,microcredit:AdditionalQueries,review-needed,,,,low,city:almaty,Неочевидная релевантность к займам.
белла кредит личный кабинет,белла кредит личный кабинет,белла кредит личный кабинет,1,0,NO_DATA,NO_DATA,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
быстроденьги через интернет,быстроденьги через интернет,быстроденьги через интернет,1,0,NO_DATA,NO_DATA,"microcredit;zaim","microcredit:AdditionalQueries;zaim:AdditionalQueries",review-needed,,,,low,instant,Неочевидная релевантность к займам.
быстрые деньги рейтинг,быстрые деньги рейтинг,быстрые деньги рейтинг,1,0,NO_DATA,NO_DATA,"microzaim;zaim","microzaim:AdditionalQueries;zaim:AdditionalQueries",review-needed,,,,low,"instant;rating",Неочевидная релевантность к займам.
веб банкмр,веб банкмр,веб банкмр,1,0,NO_DATA,NO_DATA,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
где можно взять деньги в долг в 16 лет,где можно взять деньги в долг в 16 лет,где можно взять деньги в долг в 16 лет,1,0,NO_DATA,NO_DATA,microzaim,microzaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
грин мане,грин мане,грин мане,1,0,NO_DATA,NO_DATA,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
деньги срочно на карту без проверки,деньги срочно на карту без проверки,деньги срочно на карту без проверки,1,0,NO_DATA,NO_DATA,microcredit,microcredit:AdditionalQueries,review-needed,,,,low,"onCard;instant;noChecks",Неочевидная релевантность к займам.
еикапус личный кабинет,еикапус личный кабинет,еикапус личный кабинет,1,0,NO_DATA,NO_DATA,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
заявки по номеру телефона,заявки по номеру телефона,заявки по номеру телефона,1,0,NO_DATA,NO_DATA,microzaim,microzaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
компания кредит 365,компания кредит 365,компания кредит 365,1,0,NO_DATA,NO_DATA,microcredit,microcredit:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
личный кабинет деньги надо,личный кабинет деньги надо,личный кабинет деньги надо,1,0,NO_DATA,NO_DATA,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
образец кредитного договора между физическими лицами,образец кредитного договора между физическими лицами,образец кредитного договора между физическими лицами,1,0,NO_DATA,NO_DATA,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
онлайн на карту без отказа срочно,онлайн на карту без отказа срочно,онлайн на карту без отказа срочно,1,0,NO_DATA,NO_DATA,microcredit,microcredit:AdditionalQueries,review-needed,,,,low,"online;onCard;noRefusal;instant",Неочевидная релевантность к займам.
региональная служба взыскания инн 7707782563,региональная служба взыскания инн 7707782563,региональная служба взыскания инн 7707782563,1,0,NO_DATA,NO_DATA,microcredit,microcredit:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
финлмолл,финлмолл,финлмолл,1,0,NO_DATA,NO_DATA,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
хава кз личный кабинет войти в личный кабинет,хава кз личный кабинет войти в личный кабинет,хава кз личный кабинет войти в личный кабинет,1,0,NO_DATA,NO_DATA,microcredit,microcredit:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
